"exercise_id","exercise_name","priority","target_count","current_targets","targets_review_status","safety_review_status","media_review_status","youtube_video_id","queue_reason","reviewer_name","reviewed_at","decision_reason","evidence","ready_for_upsert"
"095abe10-f515-4eb8-9d12-ef8a41c6afaf","Abdução de Quadril em Prancha Lateral","P2","1","Glúteo:primary:1","needs_review","needs_review","not_in_scope","5eXRP0YFuR4","single_target | safety_metadata_gap","","","","","false"
"3b176d08-d9f9-46e2-a817-af77ad5768c1","Abdução de Quadril em Prancha Lateral com miniband","P2","1","Glúteo:primary:1","needs_review","needs_review","not_in_scope","WV7fArBuYS4","single_target | safety_metadata_gap","","","","","false"
"bcb42b88-23ee-402b-bc5d-482e95e4bec0","Abdução de Quadril no Banco com Caneleira","P2","1","Glúteo:primary:1","needs_review","needs_review","not_in_scope","UtVUKHuB3Ns","single_target | safety_metadata_gap","","","","","false"
"fb5c8403-d675-4928-8d39-cec23fc7054b","Abdução de Quadril Polia","P2","1","Glúteo:primary:1","needs_review","needs_review","not_in_scope","3NqFRDKdY8o","single_target | safety_metadata_gap","","","","","false"
"02a99ab3-c126-4832-9718-2dd717e7ba82","Abdução em Prancha Lateral c/ Joelhos Flexionados","P2","1","Quadríceps:primary:100","needs_review","needs_review","not_in_scope","Y_yWx7SwSXY","single_target | safety_metadata_gap","","","","","false"
"0217ae0c-3e89-4082-addc-054ab599055b","Abdução na parede com mini band","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"6b73310b-e91c-470f-90a7-dd5c54a477cb","Abdução Uni em Prancha lateral","P2","1","Abdominais:primary:100","needs_review","needs_review","needs_review","pWGhRO5grqs","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"7f97f464-1f1d-47ba-9521-b2958f6714d1","Abs medball","P2","1","Abdominais:primary:100","needs_review","needs_review","not_in_scope","RZMeE9MlH60","single_target | safety_metadata_gap","","","","","false"
"faf12cde-1543-492d-9746-bf5bb6e4e35f","Airplane (avião - quadril)","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","jFHZs05bTwo","single_target | safety_metadata_gap","","","","","false"
"c4c19b19-2a1c-4ff6-9f59-05aab846fee5","Alcance unipodal (Y-balance)","P2","1","Estabilidade:primary:100","needs_review","needs_review","not_in_scope","YJ6zbPm3k2U","single_target | safety_metadata_gap","","","","","false"
"d7dee2b8-8f7a-414f-a2cf-b1ff769967fa","Along. Adutores Bilateral","P2","1","Adutores:primary:1","needs_review","not_in_scope","not_in_scope","8T6Ty3dH-YQ","single_target","","","","","false"
"801cfb45-c447-425b-aff0-26b5d87ce5d9","Along. Adutores Flexionado (Frog)","P2","1","Adutores:primary:1","needs_review","not_in_scope","not_in_scope","-a5i7-UpvBY","single_target","","","","","false"
"0197410d-5f04-4c31-8b1c-7599f49e6774","Along. Adutores Unilateral Estendido","P2","1","Adutores:primary:1","needs_review","not_in_scope","not_in_scope","D6tk-6a-HyU","single_target","","","","","false"
"6bd9ccf9-9832-4ec7-ac30-34bac76d20db","Along. Coluna Rotação","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","577oDMAYFXM","single_target","","","","","false"
"48fdd2e6-1cad-42bf-8ebc-6099cc9d437e","Along. Dorsal Unilateral Espaldar","P2","1","Dorsal:primary:100","needs_review","not_in_scope","not_in_scope","ZaUTPYQjQK0","single_target","","","","","false"
"de394e81-17b2-4feb-bcf2-5b5991e04c6c","Along. Glúteo Cruzado Espaldar","P2","1","Glúteo:primary:1","needs_review","not_in_scope","not_in_scope","W4fJRBkY_yk","single_target","","","","","false"
"966ff2d0-8dca-402f-9e5e-c630869682a8","Along. Glúteo Cruzado Solo","P2","1","Glúteo:primary:1","needs_review","not_in_scope","not_in_scope","kIrYl6o68qw","single_target","","","","","false"
"92b7dfba-cb1d-43f8-86a1-b89d7f5d4db1","Along. Iliopsoas","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","QpINZeMgNZ8","single_target","","","","","false"
"7cbab4b8-70cb-4bae-add3-e5f0ea95b220","Along. Levantador da Escápula","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","cEnj0PdO63E","single_target","","","","","false"
"737b8377-e7a6-49e6-954c-644b435a97cd","Along. Panturrilha Unilateral","P2","1","Panturrilha:primary:1","needs_review","not_in_scope","not_in_scope","0jlTNz1TR48","single_target","","","","","false"
"1e780c54-cd0f-4b68-b1b3-d2fc2aeef576","Along. Peitoral Bilateral Espaldar","P2","1","Peitoral:primary:100","needs_review","not_in_scope","not_in_scope","g0MDyIwhcu4","single_target","","","","","false"
"36377d3a-12e3-4ff1-ba6c-8d378dff2d77","Along. Peitoral Menor","P2","1","Peitoral:primary:100","needs_review","not_in_scope","not_in_scope","5H0O4DJQJKQ","single_target","","","","","false"
"069596e0-f5a3-4f6e-82e7-b0e3fec2e9e4","Along. Peitoral Unilateral Espaldar","P2","1","Peitoral:primary:100","needs_review","not_in_scope","not_in_scope","M1MOKg35uP8","single_target","","","","","false"
"eb7618bc-1e4a-4394-aaa4-c8a8697d56f5","Along. Pigeon","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","FpUE6dQurNU","single_target","","","","","false"
"06edd293-b856-47c0-ae91-8e1cc523688f","Along. Posterior Bilateral em Pé","P2","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","Q6zfcff3Yik","single_target","","","","","false"
"4d624a0c-e3a0-40e7-9d2a-4f1b72584c61","Along. Posterior Bilateral Solo","P2","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","5gPDoHIidC4","single_target","","","","","false"
"8f725656-bb0e-4ed0-9fbb-f0fecfaf6523","Along. Posterior Unilateral Estendido","P2","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","R-qnfT6jOyg","single_target","","","","","false"
"c08df451-d8bb-4923-829b-3ddc21ead3b9","Along. Posterior Unilateral Flexionado","P2","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","aSbiqbr1Myk","single_target","","","","","false"
"5f12d59c-e9e4-4b5d-8014-587b8c9c286b","Along. Posterior Unilateral Solo","P2","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","hDzcNp5jIJE","single_target","","","","","false"
"c4530121-861e-48ce-ae2f-90ecdd098b1a","Along. Quadríceps Bilateral Solo","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","Fakcx7puY4w","single_target","","","","","false"
"2528f127-fd91-4f2e-a4aa-4e1f8290163e","Along. Quadríceps Unilateral em Pé","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","vrrUcPM7YN8","single_target","","","","","false"
"4b71ea5c-aa1a-4cba-a87f-8197a924823f","Along. Reto Femoral Solo","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","HQX_3VXXfCw","single_target","","","","","false"
"996d15ba-40b6-436b-9b00-22e9978b9e10","Along. Tensor da Fascia Lata Solo","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","TCxFYwuHQ_g","single_target","","","","","false"
"bd2efefb-8df6-4f90-a929-797fec7ac4d6","Alongamento de Glúteos 90-90","P2","1","Glúteo:primary:100","needs_review","not_in_scope","not_in_scope","imsCM1oW-z0","single_target","","","","","false"
"522511bf-ecc7-4f48-97dc-2493e32d5299","Alongamento TFL","P2","1","Mobilidade:primary:100","needs_review","not_in_scope","not_in_scope","","single_target","","","","","false"
"c22a4ab4-20e0-4b7b-b8be-4ede1247e693","Apoio em tandem (pé-ante-pé)","P2","1","Estabilidade:primary:100","needs_review","needs_review","not_in_scope","t-ITaMwHNdk","single_target | safety_metadata_gap","","","","","false"
"b4f55b28-cccc-475e-805a-cfd0406d2e60","Apoio unipodal (single-leg stance)","P2","1","Estabilidade:primary:100","needs_review","needs_review","not_in_scope","Yme0uEvvBjI","single_target | safety_metadata_gap","","","","","false"
"dcfe8eba-b4a7-4f0d-a800-10f0f25d3cd0","Apoio Unipodal + mini band ( ativação pé )","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","ldgXpLUMDes","single_target | safety_metadata_gap","","","","","false"
"6f354269-311d-4878-b66c-27fc7090161e","Apoio unipodal no bosu","P2","1","Estabilidade:primary:100","needs_review","needs_review","not_in_scope","7cBZwaTjzz0","single_target | safety_metadata_gap","","","","","false"
"754a5c3f-93a7-40c2-afe7-4b1e55ebe897","Apoio unipodal olhos fechados","P2","1","Estabilidade:primary:100","needs_review","needs_review","not_in_scope","Jn7GDTjOC2M","single_target | safety_metadata_gap","","","","","false"
"4dbab5a1-26ad-419a-b995-b1d96e6e90a4","Arremesso acima da cabeça com medicine ball","P2","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","1ZSbYcLVUT8","single_target","","","","","false"
"2647a1f4-34d8-4667-a846-fd72eed9c2d6","Arremesso de peito com medicine ball","P2","1","Peitoral:primary:100","needs_review","not_in_scope","not_in_scope","oJay9QzhMJ8","single_target","","","","","false"
"16945c86-3ad5-44fb-bfaf-e601ea1a5877","Arremesso rotacional com medicine ball","P2","1","Core:primary:100","needs_review","needs_review","not_in_scope","ivF-vzxhL3s","single_target | safety_metadata_gap","","","","","false"
"10b412af-1efc-49ad-b38d-f62c5a09c0d9","Aterrissagem de caixa (box drop landing)","P2","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","HzBG6PoN96M","single_target","","","","","false"
"db93bd35-d429-4009-bbf6-28b5a44e9cfc","Aterrissagem de caixa unipodal","P2","1","Performance:primary:100","needs_review","needs_review","not_in_scope","jJi5wK3GLfA","single_target | safety_metadata_gap","","","","","false"
"35d9b280-868c-4500-945f-5094f7e2ff43","Aterrissagem lateral e estabiliza","P2","1","Performance:primary:100","needs_review","needs_review","not_in_scope","t9EKBZzJK1U","single_target | safety_metadata_gap","","","","","false"
"7565719f-c11a-4c3e-9c2f-533cd0f86b3c","Aterrissagem rotacional e estabiliza","P2","1","Performance:primary:100","needs_review","needs_review","not_in_scope","3-HTsX30ZyU","single_target | safety_metadata_gap","","","","","false"
"b7e8d7e7-c1be-4d2a-8c35-93875b521914","Aterrissagem unipodal (single-leg landing)","P2","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","NX6W12IIt4s","single_target","","","","","false"
"310f9f12-1811-4fa5-a13e-0cda9957b22b","Aterrissagem unipodal com banda (perturbação)","P2","1","Performance:primary:100","needs_review","needs_review","not_in_scope","zyY_PNQq21U","single_target | safety_metadata_gap","","","","","false"
"a919653b-c39f-416e-86f7-a6a5fd1fb80a","Ativação de Glúteo mini band","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","3zLP_LuaDpw","single_target | safety_metadata_gap","","","","","false"
"5664e6f2-52fe-46d9-be5a-a8806703ad84","Ativação Escapular 4 Apoios","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","D2GRzUmzDP0","single_target | safety_metadata_gap","","","","","false"
"b0584d56-0a2d-44be-96af-1372c88b4a9a","Ativação Escapular Unilateral 4 Apoios","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","IFyhFW4wQCc","single_target | safety_metadata_gap","","","","","false"
"df560304-9a05-4644-b3d3-7fb304be1c7c","Ativação Glúteos Parede Miniband","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","xhWtJkMt5Xs","single_target | safety_metadata_gap","","","","","false"
"dc4a5ffe-82a1-4ec2-a456-5bdceaa86d62","Avanço com rotação de tronco","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"ec014d1e-7272-4866-a4b0-8891b1db6189","Balaço de panturrilha e tíbial","P2","1","Quadríceps:primary:100","needs_review","needs_review","not_in_scope","4yMbzsUQuVI","single_target | safety_metadata_gap","","","","","false"
"5d5060a7-43e2-40a8-afd4-d368d041375a","Band pull-apart","P2","1","Dorsal:primary:100","needs_review","needs_review","not_in_scope","MFyWx1-0ePI","single_target | safety_metadata_gap","","","","","false"
"3c9d3fa4-d90b-4a2c-9407-ca2c8e3135ef","Band walk frontal","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"bdec8f3b-dea0-4164-bd7b-ab273d6d101d","Barra supinada (chin-up)","P2","1","Peso Corporal:primary:100","needs_review","needs_review","not_in_scope","lIQyTnxze48","single_target | safety_metadata_gap","","","","","false"
"b0a48a05-1353-4553-b95d-a5809bf10e45","Battle rope (ondas)","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","UZTrXSjDH4E","single_target | safety_metadata_gap","","","","","false"
"9906609c-9980-46ad-b291-16989baa0d27","Bear crawl","P2","1","Funcional:primary:100","needs_review","needs_review","not_in_scope","Ee1BQNI6zN4","single_target | safety_metadata_gap","","","","","false"
"4f30a215-6227-46f8-92a1-f7149eae8c60","Bicycle crunch","P2","1","Core:primary:100","needs_review","needs_review","not_in_scope","Or3BkGOTt8Y","single_target | safety_metadata_gap","","","","","false"
"492b16f9-0ca8-4d87-a233-20a106b4a532","Bird dog","P2","1","Core:primary:100","needs_review","needs_review","needs_review","YAyZS888Ugo","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"99ec0aac-513c-46ce-b780-68183bc8cdbd","Bird dog","P2","1","Controle Motor:primary:100","needs_review","needs_review","needs_review","YAyZS888Ugo","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"1aed1cd3-3781-4f5b-b1a6-cacef13b34f9","Bird dog com mini band","P2","1","Core:primary:100","needs_review","needs_review","not_in_scope","PZcET_feXpA","single_target | safety_metadata_gap","","","","","false"
"c8221a75-a074-4b35-8ec9-0b40a3b58646","Bird dog de ativação","P2","1","Ativação:primary:100","needs_review","needs_review","not_in_scope","jeNyxVWyUbM","single_target | safety_metadata_gap","","","","","false"
"1a753479-4b74-43b2-8e75-1a9ace6d4b35","Biset Cadeira Abdutora 45 + 90","P2","1","Glúteo:primary:100","needs_review","needs_review","needs_review","YRw32M0yjIk","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"4b0b3925-7ba0-476a-b7a2-e2d06fef90bd","Biset Cadeira Abdutora 90 + Inclinada","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","CblCvLRAPB8","single_target | safety_metadata_gap","","","","","false"
"759f84c5-4c58-4f67-a789-ec64fcc960e7","Biset Elevação Lateral Sentado 90 + Inclinada","P2","1","Deltoide Lateral:primary:1","needs_review","not_in_scope","not_in_scope","EGBGFtPlzbo","single_target","","","","","false"
"1c97bc1e-2dfe-4f83-b329-49ca21a8350a","Biset Extensora + Nórdico Reverso","P2","1","Quadríceps:primary:1","needs_review","needs_review","not_in_scope","4F_riQaZcws","single_target | safety_metadata_gap","","","","","false"
"c582b327-3be8-457a-9540-d534d3811572","Biset Prancha Frontal + Lateral","P2","1","Abdominais:primary:1","needs_review","needs_review","not_in_scope","jh0z3gbljUM","single_target | safety_metadata_gap","","","","","false"
"c4304ed9-f79d-4d0e-b66b-5b143db31253","Biset Rosca Direta + Rosca Invertida Barra W","P2","1","Bíceps:primary:1","needs_review","needs_review","not_in_scope","p_Y7Yuv2bdU","single_target | safety_metadata_gap","","","","","false"
"fd6071fb-701b-4d09-afb2-fa7ba8fc5e24","Biset Rosca Direta Polia + Rosca Invertida Polia","P2","1","Bíceps:primary:1","needs_review","needs_review","not_in_scope","jbSr9CzJPmA","single_target | safety_metadata_gap","","","","","false"
"b5b7247a-e72d-4010-aec7-b0f21a8e5fa1","Biset Tríceps Polia + Inverso Polia Barra","P2","1","Tríceps:primary:1","needs_review","needs_review","needs_review","re-ILvqD1RE","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"39a9d0bc-1aaf-4838-a14d-4e516b15d075","Biset Tríceps Polia + Testa Polia Barra","P2","1","Tríceps:primary:1","needs_review","needs_review","not_in_scope","M3DUjy29Yxk","single_target | safety_metadata_gap","","","","","false"
"86ee3559-0d35-47b2-877a-cb078d56d975","Biset Tríceps Polia + Testa Polia Corda","P2","1","Tríceps:primary:1","needs_review","needs_review","not_in_scope","aNr8yjs34nM","single_target | safety_metadata_gap","","","","","false"
"b25cec38-45f8-4a92-8baa-fe0f449fd307","Body saw na prancha","P2","1","Core:primary:100","needs_review","needs_review","not_in_scope","x0TVYi-ygNo","single_target | safety_metadata_gap","","","","","false"
"c916c624-2e7c-40b2-8195-4e5f8a4f2c3c","Bom dia","P2","1","Posterior de Coxa:primary:1","needs_review","needs_review","needs_review","vtY9T1-j26Q","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"9c34a520-62bb-4385-b4f4-384ebce408b8","Bom Dia Máquina","P2","1","Posterior de Coxa:primary:1","needs_review","needs_review","not_in_scope","aAvJCDyG0m0","single_target | safety_metadata_gap","","","","","false"
"99a351d1-7fc4-441c-b95c-691e795f26d1","Bom dia Smith","P2","1","Posterior de Coxa:primary:1","needs_review","needs_review","not_in_scope","KoeI-2kPZ8I","single_target | safety_metadata_gap","","","","","false"
"55ca9bc7-e978-4bfd-a571-f87f50d21d95","Bound reativo com banda no quadril","P2","1","Glúteo:primary:100","needs_review","not_in_scope","not_in_scope","uUHJvzKE6MM","single_target","","","","","false"
"0e59ded2-d50d-44d4-a985-97352e1022e5","Bound unipodal (single-leg bound)","P2","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","mEXwjW5CFHs","single_target","","","","","false"
"dd9ad55a-2d97-4862-b9c1-3cc17167b258","Bounding (passadas saltadas)","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","fPcGgGDz6_8","single_target","","","","","false"
"6430da02-52ca-4597-ac3c-685ac4fad388","Bounding alternado (passadas saltadas longas)","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","Y8uEgUPaOUM","single_target","","","","","false"
"1528aefa-4644-48c9-a527-a5cab3f067f7","Bounds ( plio )","P2","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","Doki2WUwiXU","single_target","","","","","false"
"03a0f23f-cab8-41ad-9c51-5b5f928ec103","Box jump","P2","1","Performance:primary:100","needs_review","not_in_scope","needs_review","z5j5hHsEcqU","single_target | duplicate_video_cluster","","","","","false"
"20c16979-e09d-4122-a3b5-0b6876dfe77a","Box jump com aterrissagem suave","P2","1","Performance:primary:100","needs_review","not_in_scope","needs_review","z5j5hHsEcqU","single_target | duplicate_video_cluster","","","","","false"
"81bf8e7c-dbab-4002-8492-56f99adabf0f","Box jump sem contramovimento","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","q2CgWnfspEc","single_target","","","","","false"
"ebfc7276-35e4-4b9f-b030-05a170d6fcef","Box Jump Uni","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","needs_review","z5j5hHsEcqU","single_target | duplicate_video_cluster","","","","","false"
"a2e06823-6b12-4b56-af94-f3f14755a54a","Bracing Solo","P2","1","Abdominais:primary:100","needs_review","needs_review","not_in_scope","lix5jqJeEYI","single_target | safety_metadata_gap","","","","","false"
"d5685718-8c7f-4230-83e2-6585e687924a","Búlgaro Variação 1","P2","1","Quadríceps:primary:100","needs_review","not_in_scope","needs_review","v-bItsW7fUI","single_target | duplicate_video_cluster","","","","","false"
"7caad9cc-dce4-40b5-a9c7-455c7853570e","Cable crunch (abdominal na polia)","P2","1","Core:primary:100","needs_review","needs_review","not_in_scope","C68dbYflq2w","single_target | safety_metadata_gap","","","","","false"
"4da66eac-c9b9-4f03-bc6f-a69da1eba99f","Cadeira Abdutora 45","P2","1","Glúteo:primary:100","needs_review","needs_review","needs_review","YRw32M0yjIk","single_target | safety_metadata_gap | duplicate_video_cluster","","","","","false"
"8d9c8d95-ca83-4b41-aece-ded54f6711c7","Cadeira Abdutora 90","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","eeq_dtAzFZg","single_target | safety_metadata_gap","","","","","false"
"44492ac7-de5a-4cba-ad7f-a7d8630de5cc","Cadeira Abdutora com Extensão de Quadril","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","ZGlHc-Aw1iQ","single_target | safety_metadata_gap","","","","","false"
"8d920409-e19e-4364-bd64-985ccfb46c0e","Cadeira Abdutora Inclinada","P2","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","F14bfqFJmrw","single_target | safety_metadata_gap","","","","","false"
"8861655a-9cda-46e1-9397-b50783953b9b","Cadeira Adutora","P2","1","Adutores:primary:1","needs_review","needs_review","not_in_scope","C3tldrEVnjI","single_target | safety_metadata_gap","","","","","false"
"619df5e8-b0fc-4229-ad64-b185e41903ee","Cadeira Extensora","P2","1","Quadríceps:primary:100","needs_review","needs_review","not_in_scope","PzIfB9MiiX8","single_target | safety_metadata_gap","","","","","false"
"81a10f69-c409-40f5-b41c-e50436b7ca50","Cadeira Extensora Unilateral","P2","1","Quadríceps:primary:1","needs_review","needs_review","not_in_scope","pL0DNBb_HlE","single_target | safety_metadata_gap","","","","","false"
"961f2121-1053-4f1f-9376-86f21cb9e68b","Cadeira Flexora","P2","1","Posterior de Coxa:primary:100","needs_review","needs_review","not_in_scope","MqhoP1kWMA8","single_target | safety_metadata_gap","","","","","false"
"ae13d351-7019-4b7d-b0e6-cea4b8fea50d","Cadeira Flexora com Flexão de Quadril","P2","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","c3cng1WqREQ","safety_metadata_gap","","","","","false"
"4a8b14bf-d7a8-422d-932a-63a3af07e453","Cadeira Flexora com Flexão de Quadril Unilateral","P2","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","bdXGI3t7nFM","safety_metadata_gap","","","","","false"
"6c0996c0-b774-47c0-99e4-f6c3bff1a9c8","Cadeira Flexora Unilateral","P2","2","Glúteo:secondary:0.5 | Posterior de Coxa:primary:1","not_in_scope","needs_review","not_in_scope","vl64tUJrFIQ","safety_metadata_gap","","","","","false"
