"exercise_id","exercise_name","priority","target_count","current_targets","targets_review_status","safety_review_status","media_review_status","youtube_video_id","queue_reason","reviewer_name","reviewed_at","decision_reason","evidence","ready_for_upsert"
"f0705159-aa86-407c-a27e-170374012831","Remada Cavalinho Máquina Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"1022b48e-678a-4bb8-88b0-765bf9a189de","Remada Cavalinho Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","b-n8m51UIxc","safety_metadata_gap","","","","","false"
"085d0cbf-6038-42ef-92b4-f906843c667b","Remada Cavalinho Pronada","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","pNcsDruTiS4","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"199cac35-bfc9-4575-86b9-39b128337fa5","Remada Cavalinho Unilateral Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"ecb7437e-a486-4e23-a816-43f948b5e5c8","Remada Cavalinho Unilateral Pronada","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"7c94db20-f60f-4222-b592-afcbd22468c1","Remada com Peito no Banco Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","hfY9VAd6koc","safety_metadata_gap","","","","","false"
"1829097c-7ad7-40e0-840b-0fc087e79d0f","Remada com Peito no Banco Pronada","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"6163ca32-b640-4c24-aa1f-860ca50be982","Remada curvada com barra","P1","1","Dorsal:primary:100","needs_review","needs_review","not_in_scope","cMQpvkZGQrE","single_target | safety_metadata_gap","","","","","false"
"c6a10a3b-3909-48e8-993b-6a8842b5b0c2","Remada Curvada Halteres com Rotação","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","vrQ0PGzF5Wg","safety_metadata_gap","","","","","false"
"ec464c13-8653-4ec4-83b6-0f4ac5855c4a","Remada Curvada Halteres Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","8hmYxGeYb8I","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"9b2b10ed-6a6c-4e43-b17d-d603b7627e2b","Remada Curvada Halteres Pronada","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","8hmYxGeYb8I","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"8fb786df-8ccc-4223-bbea-5fec0fb06c49","Remada Curvada Pronada Barra","P1","3","Dorsal:primary:100 | Bíceps:secondary:30 | Trapézio:secondary:20","not_in_scope","needs_review","needs_review","QrQYnMJTqRQ","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"90a3c261-85ad-46f5-9449-b4fd542a109e","Remada Curvada Pronada Barra com Rotação","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","QrQYnMJTqRQ","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"e00a0b68-7e1f-4b96-b53e-9b61ccf2da62","Remada Curvada Pronada Smith","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","89Qq3rll1LE","safety_metadata_gap","","","","","false"
"15e3ad55-f384-4e29-be43-b63cb85a9a5c","Remada Curvada Supinada Barra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","uCtePwiJA1s","safety_metadata_gap","","","","","false"
"8b7d520a-d5b0-4393-ad75-bf85be89a91d","Remada Curvada Supinada Smith","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","PvZ1OzYa0Qc","safety_metadata_gap","","","","","false"
"d10517b3-51e6-43b9-95d0-58af14f0909f","Remada Neutra Unilateral Máquina","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","Sq7rWvJtzDY","safety_metadata_gap","","","","","false"
"e2e9c143-7d6e-4b55-9bd0-69b7639fefaa","Remada Polia Alta","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","AX1-0IxL11g","safety_metadata_gap","","","","","false"
"f8c61424-6e4d-4fc7-bd1a-3dd381ee43d3","Remada Polia Alta Unilateral","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","b4X8UUHQZxI","safety_metadata_gap","","","","","false"
"f7aa9696-c084-47f4-bb2a-4f6878cbd2a4","Remada Polia Média Barra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","Gjc10pzGXfI","safety_metadata_gap","","","","","false"
"0a011510-cb86-42bd-b96b-692c38e3ee4c","Remada Polia Média Corda","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","VhvJ4WvX1Go","safety_metadata_gap","","","","","false"
"155881fb-85f7-4130-89a2-73b73143710d","Remada Polia Média Unilateral","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","rGZyR3ftlQ0","safety_metadata_gap","","","","","false"
"da6dab0e-20ef-4b90-aef5-50dd62153f11","Remada Polia Média Unilateral com Giro","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","RVZDLrGTprU","safety_metadata_gap","","","","","false"
"9a567f8d-f128-4cfd-9718-f2501bdf9fbc","Remada Pronada Máquina","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","QyvIEdEHzHc","safety_metadata_gap","","","","","false"
"bd600b8a-4a73-4964-8d93-771f74cf7f71","Remada sentada com mini band","P1","1","Glúteo:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"0c061dfd-084f-4f5e-9aab-98119d30ed77","Remada Supinada Máquina","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","4hM6WckLDDA","safety_metadata_gap","","","","","false"
"247a67e1-3dd4-45a3-9cf2-c423c37cf419","Remada Supinada Unilateral Máquina","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"f0406f4a-06ba-4233-8651-51ad93d5bc88","Remada Suspenas","P1","1","Dorsal:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"1d5b69b5-9253-4a9f-b7cb-01703845ed08","Remada T Neutra","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","needs_review","hfhEieRoWfo","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"54c4496f-bc84-41eb-a6f5-0e308642791d","Remada T Pronada","P1","4","Dorsal:primary:1 | Deltoide Posterior:secondary:0.5 | Bíceps:secondary:0.5 | Trapézio:secondary:0.5","not_in_scope","needs_review","not_in_scope","_1YANc2e3qw","safety_metadata_gap","","","","","false"
"9d3992cd-2ed4-4ace-a7b7-242d3a6fcc2b","Salto barra Hexagonal c/ contramovimento ( pré plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","ZgZ60GyYo34","single_target | duplicate_video_cluster","","","","","false"
"8f4d5caa-48e0-4974-99c9-91600a9c704c","Salto Barra Hexagonal Contínuo ( pré plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","ZgZ60GyYo34","single_target | duplicate_video_cluster","","","","","false"
"2f419825-0522-4400-9753-1c19673f90f9","Salto c/ contramovimento ( plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","_R0WfsTJI98","single_target | duplicate_video_cluster","","","","","false"
"f18ce369-a648-4f14-a9c9-b0ed18e75cd7","Salto com Barra Hexagonal S/ contramovimento ( pré plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","ZgZ60GyYo34","single_target | duplicate_video_cluster","","","","","false"
"b83e923c-3a70-4469-9644-0004afdeb6be","Salto e estabiliza unipodal (hop and stick)","P1","1","Estabilidade:primary:100","needs_review","not_in_scope","not_in_scope","XY12HOj5o2E","single_target","","","","","false"
"214ee928-dbb5-454c-b3e8-5ff5b49f2e97","Salto em profundidade unipodal","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","0ZDgPcqBvzg","single_target","","","","","false"
"3f5cdf00-8599-4997-a1b7-56056b335b67","Salto horizontal c/ contramovimento ( plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","7aPyhrhTJ8k","single_target | duplicate_video_cluster","","","","","false"
"bcb4aa93-98e8-4ffb-bcac-6146557a79af","Salto horizontal com banda (banded broad jump)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","1IXmm0uhREE","single_target","","","","","false"
"b59d110f-5e01-4604-a67d-b6a4175d7c7d","Salto horizontal e estabiliza (broad jump to stick)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","VzszXamvue4","single_target","","","","","false"
"f9b158a0-ac31-488b-9b5d-c042c51a22e2","Salto horizontal reativo (broad jump rebote)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","CmIdD6BZHgw","single_target","","","","","false"
"211b5f49-9fa8-4931-9f53-c1873cfa6ad5","Salto lateral (lateral bound)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","xW4Yie852lM","single_target","","","","","false"
"b75e5f9d-f56b-441e-b23f-b849048a7e68","Salto lateral em caixa","P1","1","Funcional:primary:100","needs_review","not_in_scope","not_in_scope","","single_target","","","","","false"
"a0d2960f-2d38-4c57-9c97-739027560206","Salto s/ contramovimento + mini band","P1","1","Glúteo:primary:100","needs_review","not_in_scope","not_in_scope","A86QRzSXIHo","single_target","","","","","false"
"db6b26b0-30b7-4143-8155-2212d2f45280","Salto Vertical Continuo Halteres ( plio )","P1","1","Performance:primary:100","needs_review","not_in_scope","needs_review","_R0WfsTJI98","single_target | duplicate_video_cluster","","","","","false"
"62bea1e0-2f07-45a6-9243-85b528adba73","Saltos Horizontais Continuos","P1","1","Funcional:primary:100","needs_review","not_in_scope","needs_review","7aPyhrhTJ8k","single_target | duplicate_video_cluster","","","","","false"
"52b548b7-f772-46a7-b2c6-a52793d43a22","Saltos Horizontais Unilaterais Estabilizando","P1","1","Funcional:primary:100","needs_review","not_in_scope","not_in_scope","qQ2k7G04ya4","single_target","","","","","false"
"33da3aa3-144d-4bf4-bf46-a5599b718270","Saltos no lugar (controle de aterrissagem)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","CFKfX2gGnV0","single_target","","","","","false"
"97e12a00-e2cc-452d-b50d-0899f5edcfec","Saltos reativos contínuos (repeated hops)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","DgB_2wepduQ","single_target","","","","","false"
"5036af96-6876-4559-a9d8-3108a7e5d300","Saltos reativos laterais","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","zOrK2pwh1Ow","single_target","","","","","false"
"455db455-2899-4631-a539-023a2c75b90a","Saltos unipodais para frente (progressão)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","pS9HOMcyOKI","single_target","","","","","false"
"03800c6a-d574-49ae-8cda-06904e196e47","Saltos Verticais Contínuos","P1","1","Funcional:primary:100","needs_review","not_in_scope","not_in_scope","GGAWDGB7Xbc","single_target","","","","","false"
"5186ef9c-b985-415e-b303-3e4539a94a8a","Shoulder press uni em base afundo","P1","1","Quadríceps:primary:100","needs_review","not_in_scope","needs_review","nUlG__NTuxQ","single_target | duplicate_video_cluster","","","","","false"
"7db05819-02d7-4f3a-8677-383c91fac948","Skater jumps (saltos de patinador)","P1","1","Performance:primary:100","needs_review","not_in_scope","not_in_scope","Xz27DudBfSs","single_target","","","","","false"
"751e0fa2-335a-42d3-8bd9-21f4b587f7ac","SL RDF CLEAN ( stiff unipodal )","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","eBU14KQHCTk","single_target","","","","","false"
"97b12dd1-8de7-4b1a-909e-36ed4653528b","Split jump (afundo saltado)","P1","1","Quadríceps:primary:100","needs_review","not_in_scope","needs_review","wo84GQdFvg4","single_target | duplicate_video_cluster","","","","","false"
"043bc675-86a6-42d2-92eb-01ee6f309008","Squat jump (salto agachado)","P1","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","T_LM808qSzY","single_target","","","","","false"
"490b2080-ea0b-40bf-85bc-8613544d4140","Stiff","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","Vjtn6n_-sXo","single_target | duplicate_video_cluster","","","","","false"
"af71347e-48d2-40df-83b4-d77c4dd21ea7","Stiff B-Stance Barra","P1","4","Glúteo:secondary:0.5 | Dorsal:secondary:0.5 | Posterior de Coxa:primary:1 | Lombar / Eretores:secondary:0.5","not_in_scope","not_in_scope","needs_review","GK7aZGipTj0","duplicate_video_cluster","","","","","false"
"e07a88c2-da55-42e7-935a-1b53261381c6","Stiff Barra","P1","3","Glúteo:secondary:40 | Posterior de Coxa:primary:100 | Lombar / Eretores:secondary:30","not_in_scope","not_in_scope","needs_review","Vjtn6n_-sXo","duplicate_video_cluster","","","","","false"
"10bc07ad-3778-4967-9c7f-e9eff2993ccf","Stiff com Barra Reta ( Romanian Deadlift )","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","Vjtn6n_-sXo","single_target | duplicate_video_cluster","","","","","false"
"a0c39fee-d2eb-468e-8bd1-2efb7f8ab33f","Stiff com Halteres","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","f1226_qU9aU","single_target | duplicate_video_cluster","","","","","false"
"dc207ca2-b186-4220-b154-63c08c53ea66","Stiff Halteres","P1","4","Glúteo:secondary:0.5 | Dorsal:secondary:0.5 | Posterior de Coxa:primary:1 | Lombar / Eretores:secondary:0.5","not_in_scope","not_in_scope","needs_review","f1226_qU9aU","duplicate_video_cluster","","","","","false"
"11adc894-e6fd-4fcb-8c6c-f6742ff643c3","Stiff Uni + elástico ( ativação pé )","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","AWfuC1H7qlk","single_target","","","","","false"
"54d5d585-9b45-4ece-ae2f-9acfed397591","Stiff Uni com anilha + knee drive (controle motor)","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","kxNWEIiA7j8","single_target | duplicate_video_cluster","","","","","false"
"bbee5a76-b377-455f-9418-605e0de57e74","Stiff Uni Explosivo (controle motor)","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","kxNWEIiA7j8","single_target | duplicate_video_cluster","","","","","false"
"b3b167c4-93f4-4548-835d-2230bcf49dc9","Stiff unilateral ( B-stance )","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","O17I7eNGV50","single_target","","","","","false"
"a18bb611-2583-4def-8467-dc0ed9250e4d","Stiff Unipodal com Halter","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","qootC16Tc6w","single_target","","","","","false"
"42588627-d820-450b-926a-9ac98957a792","Supino alternado pegada neutra","P1","1","Peitoral:primary:100","needs_review","needs_review","not_in_scope","","single_target | safety_metadata_gap","","","","","false"
"561114a6-a613-4936-a51e-eda2cf36508b","Supino Declinado Barra","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","sAzSNNXt3Rw","safety_metadata_gap","","","","","false"
"5d0985d2-a31d-46ff-9897-d916d74beb06","Supino Declinado Máquina","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","0I5WPRsU5TY","safety_metadata_gap","","","","","false"
"1173e1a7-fa43-4cd2-a1fd-811419b9e7d2","Supino Fechado Barra","P1","2","Tríceps:primary:100 | Peitoral:secondary:30","not_in_scope","needs_review","not_in_scope","EoWRCXJuQQA","safety_metadata_gap","","","","","false"
"9160b4e1-9fbd-468c-b8e0-bc5868587078","Supino Fechado Halteres","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","z9xdrN9wSBY","safety_metadata_gap","","","","","false"
"630de071-ce64-490d-9257-4e1e7260804f","Supino Fechado Smith","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","ZiemT4r4DcU","safety_metadata_gap","","","","","false"
"f1fed726-d7ce-4fec-9dcb-9f987df66ca8","Supino Inclinado Barra","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","TIMRYQKVvDk","safety_metadata_gap","","","","","false"
"d959e3ee-0e5f-467e-a227-ce36b984045a","Supino inclinado com halteres","P1","1","Peitoral:primary:100","needs_review","needs_review","not_in_scope","Fa-X2ByLHaY","single_target | safety_metadata_gap","","","","","false"
"e28e4c41-5215-4cd6-b642-4322656f228d","Supino Inclinado Cross Over Banco 45","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","needs_review","H_KrN4-AFFg","safety_metadata_gap | duplicate_video_cluster","","","","","false"
"5c3558f8-01c1-43a4-bf9b-0d6993c80b80","Supino Inclinado Halteres","P1","3","Deltoide Anterior:secondary:30 | Tríceps:secondary:30 | Peitoral:primary:100","not_in_scope","needs_review","not_in_scope","wkUemXl4vFI","safety_metadata_gap","","","","","false"
"be15aca9-9af9-4e55-8c54-288689feb7cd","Supino Inclinado Máquina","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","acC6hFJuQPU","safety_metadata_gap","","","","","false"
"ef3553ff-17bc-4309-83ac-c3173f0256e2","Supino Inclinado Neutro Cross Over Banco 45","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","m_lcs1XnO94","safety_metadata_gap","","","","","false"
"bfcb16f7-0b17-43c0-a487-42171c4d7f5c","Supino Inclinado Smith","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","3pV9sa-kHvg","safety_metadata_gap","","","","","false"
"34966f6e-48c5-4757-ac4a-d0c9d6c79d23","Supino Inclinado Smith com Dead Stop","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","GoLRAXKW9JY","safety_metadata_gap","","","","","false"
"b61721db-87fe-41d8-b13e-f6b5833b8550","Supino Reto Barra","P1","3","Deltoide Anterior:secondary:30 | Tríceps:secondary:30 | Peitoral:primary:100","not_in_scope","needs_review","not_in_scope","pCPyqW60Wuk","safety_metadata_gap","","","","","false"
"8738b381-20aa-48cf-8475-264a24f7a289","Supino reto com barra","P1","1","Peitoral:primary:100","needs_review","needs_review","not_in_scope","EZMYCLKuGow","single_target | safety_metadata_gap","","","","","false"
"2e826822-0e02-42bb-986b-d7b32fe5ec62","Supino Reto Cross Over Banco 90","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","Cv2tjeg-p4M","safety_metadata_gap","","","","","false"
"8801e0c9-15b8-4b27-8847-1affbef93da8","Supino Reto Halteres","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","YiP-Zhk5YMk","safety_metadata_gap","","","","","false"
"05f95cd1-0819-458e-ba2a-f4431d7816e5","Supino Reto Máquina","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","M4Iagnqx4cg","safety_metadata_gap","","","","","false"
"0f40befe-bf63-4884-b88a-37ebf683386a","Supino Reto Smith","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","czKoUYNARdI","safety_metadata_gap","","","","","false"
"f5929365-dc60-4617-a45d-c27500404748","Supino Reto Solo","P1","3","Deltoide Anterior:secondary:0.5 | Tríceps:secondary:0.5 | Peitoral:primary:1","not_in_scope","needs_review","not_in_scope","xbpWfHYBRW0","safety_metadata_gap","","","","","false"
"da200d73-4bb2-4add-b3d1-cd41e80a6c0b","Terra / Deadlift com KB + Super Band","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","GntwG0iiSZ4","single_target","","","","","false"
"04403333-4324-4ff1-b7e3-64553fd0d142","Terra Barra Hexagonal","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","L10JYiNzYJQ","single_target","","","","","false"
"166260ad-3ebd-4718-8ef1-95598bf6f4a6","Terra com Barra Reta ( Deadlift )","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","ASO89bLkLqU","single_target","","","","","false"
"6b34cc78-f024-4f8c-970b-2b90dda2870c","Terra romeno","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","dta3aMVe9qA","single_target","","","","","false"
"810fcad7-7b7d-47e0-895e-1eb45aa2e852","Terra romeno unipodal (single-leg RDL)","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","SI1FEJK8i94","single_target","","","","","false"
"dece41a1-f793-4bc4-b614-b2c22b4caf6f","Terra romeno unipodal com bastão","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","not_in_scope","3KfZeO0moOs","single_target","","","","","false"
"39cd91ca-af97-43a3-85ad-25d47721db10","Terra sumô","P1","1","Posterior de Coxa:primary:100","needs_review","not_in_scope","needs_review","rEsnCJlHaN0","single_target | duplicate_video_cluster","","","","","false"
"468b5bb5-dc72-4d40-b1d0-01063f2366ac","Torção de tronco em base Afundo Isométrico","P1","1","Quadríceps:primary:100","needs_review","not_in_scope","not_in_scope","poAnWrA7DSU","single_target","","","","","false"
